2629.382304,-19.25884972,16.14722859
3005.008347,-18.06184972,15.32215517
3380.634391,-16.86484972,14.49708174
3756.260434,-15.66784972,13.67200831
4131.886477,-14.47084972,12.84693489
4507.512521,-13.27384972,12.02186146
4883.138564,-12.07684972,11.19678804
5258.764608,-10.87984972,5.735031544
5634.390651,-9.682849722,4.967508726
6010.016694,-8.074577439,4.332100892
6385.642738,-6.522052645,3.88978639
6761.268781,-5.023881223,3.663516649
7136.894825,-3.711198051,3.506641658
7512.520868,-2.521741732,3.367269801
7888.146912,-0.82432376,3.193509464
8263.772955,-0.092724751,2.929425036
8639.398998,0.496064709,2.633420734
9015.025042,1.193693342,2.430702516
9390.651085,1.958373741,2.277204048
9766.277129,2.575384346,2.138878594
10141.90317,3.039535064,2.027809135
10517.52922,3.456540484,1.956078655
10893.15526,3.91066851,1.935282316
11268.7813,4.425893072,1.946920242
11644.40735,4.89945827,1.97326068
12020.03339,5.333964225,2.010121237
12395.65943,5.714807816,2.053319523
12771.28548,6.043431283,2.098673147
13146.91152,6.341062651,2.141999718
13522.53756,6.624473221,2.179116844
13898.16361,6.878696038,2.205842134
14273.78965,7.085495132,2.217993197
14649.41569,7.263319504,2.183544741
15025.04174,7.428174746,2.071098172
15400.66778,7.595444286,1.923201899
15776.29382,7.767384277,1.784035226
16151.91987,7.93208179,1.67591797
16527.54591,8.100986977,1.559564884
16903.17195,8.286183481,1.440194946
17278.798,8.495018247,1.327125003
17654.42404,8.704919818,1.229671897
18030.05008,9.011577613,1.157152476
18405.67613,9.81437189,1.118883582
18781.30217,10.31549592,1.129659022
19156.92821,10.6827672,1.217129114
19532.55426,11.1282196,1.383996526
19908.1803,11.59064512,1.630343966
20283.80634,12.00324487,1.956254142
20659.43239,12.45823466,2.361809762
21035.05843,12.98030913,2.847093531
21410.68447,13.55762672,3.41218816
21786.31052,14.19611296,4.057176353
22161.93656,14.97655869,5.497731957
22537.5626,15.82239462,7.19414846
