1878,-1.6987342,6.80353652
1879,-1.698708794,6.799955562
1880,-1.698362537,6.796528095
1881,-1.697955102,6.793523755
1882,-1.697676812,6.790956555
1883,-1.697741265,6.788724551
1884,-1.698162602,6.786637347
1885,-1.698922396,6.784546333
1886,-1.699969656,6.782344659
1887,-1.701090749,6.780133997
1888,-1.702401537,6.777937664
1889,-1.70397615,6.775746393
1890,-1.705995353,6.773499979
1891,-1.70838041,6.770869027
1892,-1.71094569,6.767575296
1893,-1.713255042,6.763748629
1894,-1.715062752,6.759533133
1895,-1.716331947,6.755235055
1896,-1.717215869,6.751174147
1897,-1.717853747,6.747257763
1898,-1.71832914,6.743550625
1899,-1.718674596,6.740010972
1900,-1.718816253,6.73664801
1901,-1.718740531,6.733651258
1902,-1.718627892,6.7309603
1903,-1.718538608,6.728755205
1904,-1.71856969,6.726910883
1905,-1.718785769,6.725343946
1906,-1.719237741,6.724160528
1907,-1.719925614,6.723360507
1908,-1.721089831,6.723063706
1909,-1.723007593,6.723084856
1910,-1.725914526,6.723206181
1911,-1.72999944,6.722839848
1912,-1.734932917,6.721463147
1913,-1.740139889,6.718697583
1914,-1.744777345,6.714425449
1915,-1.748129745,6.70922796
1916,-1.749752536,6.704027504
1917,-1.749867206,6.69965986
1918,-1.749253323,6.696925014
1919,-1.748834875,6.69600348
1920,-1.749353532,6.696537025
1921,-1.751310964,6.69804863
1922,-1.754863036,6.699992918
1923,-1.760091927,6.701833174
1924,-1.766941241,6.703124544
1925,-1.77509989,6.703491886
1926,-1.78444483,6.702572863
1927,-1.794607505,6.700149929
1928,-1.805227848,6.69608055
1929,-1.815954789,6.690297576
1930,-1.82633127,6.682787373
1931,-1.836257492,6.673678068
1932,-1.845341405,6.662875629
1933,-1.85331744,6.6503835
1934,-1.859332891,6.636287447
1935,-1.862568532,6.621158288
1936,-1.862564424,6.606227461
1937,-1.859543877,6.593037086
1938,-1.854724011,6.582759614
1939,-1.849758237,6.575719272
1940,-1.846184704,6.571175933
1941,-1.844789419,6.568086489
1942,-1.84564008,6.56506109
1943,-1.84812344,6.561177009
1944,-1.851623446,6.556034237
1945,-1.855429259,6.549358743
1946,-1.859110528,6.541286112
1947,-1.86209183,6.531973218
1948,-1.864101571,6.521609913
1949,-1.864890023,6.510531914
1950,-1.864104908,6.499125956
1951,-1.861707312,6.487882033
1952,-1.857845618,6.47729876
1953,-1.85280253,6.467779553
1954,-1.847087835,6.459509314
1955,-1.84113744,6.452424025
1956,-1.83510681,6.446314644
1957,-1.82906768,6.44116936
1958,-1.823257645,6.43684282
1959,-1.817675608,6.43333419
1960,-1.812590168,6.430457912
1961,-1.808146331,6.427935468
1962,-1.804076278,6.425435059
1963,-1.800101531,6.422810842
1964,-1.795942627,6.420175051
1965,-1.791381228,6.417815404
1966,-1.786466823,6.416092946
1967,-1.781445536,6.415194286
1968,-1.77658439,6.415192973
1969,-1.772181439,6.416122013
1970,-1.768526908,6.417684682
1971,-1.76555975,6.419705787
1972,-1.763291587,6.422000255
1973,-1.761630671,6.424433666
1974,-1.760577192,6.427006387
1975,-1.760049295,6.429656071
1976,-1.760066696,6.432527686
1977,-1.760755063,6.43545719
1978,-1.762136463,6.438331135
1979,-1.764201635,6.44107695
1980,-1.766817963,6.443527836
1981,-1.77001705,6.44564224
1982,-1.773571846,6.447376495
1983,-1.777368663,6.448708607
1984,-1.781417157,6.449710693
1985,-1.785623187,6.450505934
1986,-1.790017964,6.451052914
1987,-1.794683751,6.451413989
1988,-1.799610536,6.451516301
1989,-1.804674411,6.451265633
1990,-1.809843749,6.450703002
1991,-1.81499318,6.4499933
1992,-1.820236344,6.449157733
1993,-1.82566577,6.448331157
1994,-1.831447664,6.447379305
1995,-1.837624036,6.446073995
1996,-1.844070394,6.444321115
1997,-1.850496032,6.442161088
1998,-1.856827837,6.439604216
1999,-1.863033854,6.436950951
2000,-1.869238161,6.434294748
2001,-1.87562712,6.431645965
2002,-1.88227318,6.428993924
2003,-1.88927977,6.426286339
2004,-1.896750185,6.42347068
2005,-1.904777056,6.420421697
2006,-1.913483576,6.416972368
2007,-1.922878444,6.412935004
2008,-1.93283436,6.407956906
2009,-1.942996287,6.401904498
2010,-1.9531044,6.39503813
2011,-1.963138623,6.387730962
2012,-1.973505013,6.380476465
2013,-1.985381334,6.373242327
2014,-2.000089,6.365008056
2015,-2.01848302,6.353450265
2016,-2.039764521,6.335242734
2017,-2.060508218,6.307233671
2018,-2.074665062,6.268633426
2019,-2.075770897,6.22299149
2020,-2.060452591,6.177604712
2021,-2.030464202,6.140885331
2022,-1.992363307,6.118494137
2023,-1.954244316,6.11124689
2024,-1.922403559,6.115557672
2025,-1.89922498,6.126046727
2026,-1.88376359,6.138122956
2027,-1.873617465,6.14953422
2028,-1.867090819,6.159787056
2029,-1.863299722,6.168982829
2030,-1.861721699,6.176983795
2031,-1.861892975,6.183568326
2032,-1.863277926,6.188778048
2033,-1.865298344,6.192624016
2034,-1.867630192,6.195370775
2035,-1.870162482,6.197251966
2036,-1.872784121,6.198501638
2037,-1.875352422,6.199140531
2038,-1.877888144,6.199310899
2039,-1.880198516,6.199186768
2040,-1.882334822,6.198869746
2041,-1.88438019,6.198675057
2042,-1.886455899,6.198439141
2043,-1.888613452,6.198263492
2044,-1.890801349,6.198046568
2045,-1.892898411,6.197952042
2046,-1.894874399,6.198020901
2047,-1.896752346,6.198650256
2048,-1.898879623,6.199970386
2049,-1.901491684,6.202091956
2050,-1.905006069,6.204879863
2051,-1.909687644,6.208148716
2052,-1.915618112,6.211703681
2053,-1.922898797,6.215236866
2054,-1.931591919,6.218664222
2055,-1.941759706,6.221900979
2056,-1.953565964,6.224809444
2057,-1.96737765,6.227146074
2058,-1.983459706,6.228716995
2059,-2.002336388,6.228882089
2060,-2.024483127,6.226709674
2061,-2.050031376,6.220765582
2062,-2.078687863,6.209128548
2063,-2.10896859,6.18948863
2064,-2.138172428,6.15991235
2065,-2.16202737,6.119670489
2066,-2.175265409,6.070115518
2067,-2.173375714,6.015693077
2068,-2.154305684,5.96327202
2069,-2.11970644,5.920209464
2070,-2.075107924,5.892397368
2071,-2.028373222,5.882042663
2072,-1.987057316,5.887252408
2073,-1.956131342,5.902896753
2074,-1.937080231,5.922926506
2075,-1.928278128,5.94227968
2076,-1.926568607,5.957982236
2077,-1.928965622,5.969324717
2078,-1.933259485,5.976539274
2079,-1.938231873,5.980527804
2080,-1.943099508,5.982019854
2081,-1.947639072,5.981659359
2082,-1.951565106,5.979922258
2083,-1.954891487,5.977130098
2084,-1.957573894,5.973685785
2085,-1.959663936,5.969689667
2086,-1.961224648,5.965311971
2087,-1.96227867,5.96069331
2088,-1.962686484,5.955856666
2089,-1.962552274,5.951001056
2090,-1.96179989,5.946318225
2091,-1.960632759,5.941954661
2092,-1.959184147,5.93806779
2093,-1.95759394,5.934634696
2094,-1.956141387,5.931610115
2095,-1.954844416,5.928883469
2096,-1.953860486,5.926321908
2097,-1.953056765,5.923767771
2098,-1.952421935,5.92115132
2099,-1.95187497,5.918414073
2100,-1.951276406,5.9155785
2101,-1.950567787,5.912725553
2102,-1.949690717,5.90993611
2103,-1.948795808,5.907257395
2104,-1.947912294,5.904648922
2105,-1.947040166,5.902110643
2106,-1.946058236,5.899554884
2107,-1.944948551,5.897091626
2108,-1.943722362,5.894790375
2109,-1.942449288,5.89263985
2110,-1.941111307,5.890749862
2111,-1.939697254,5.889050722
2112,-1.938310112,5.88773976
2113,-1.937048498,5.886765346
2114,-1.93616119,5.88612317
2115,-1.935603504,5.885535153
2116,-1.935474078,5.88494985
