0,-0.005,0.005,6.04,0
6.32911,-0.005,0.005,6.04,2.25E-07
12.6582,-0.005,0.005,6.04,4.50E-07
18.9873,-0.005,0.005,6.04001,6.75E-07
25.3165,-0.005,0.005,6.04001,9.01E-07
31.6456,-0.005,0.005,6.04002,1.13E-06
37.9747,-0.005,0.005,6.04003,1.35E-06
44.3038,-0.005,0.005,6.04003,1.58E-06
50.6329,-0.005,0.005,6.04005,1.80E-06
56.962,-0.005,0.005,6.04006,2.03E-06
63.2911,-0.005,0.005,6.04007,2.26E-06
69.6203,-0.005,0.005,6.04009,2.49E-06
75.9494,-0.005,0.005,6.0401,2.71E-06
82.2785,-0.005,0.005,6.04012,2.94E-06
88.6076,-0.005,0.005,6.04014,3.17E-06
94.9367,-0.005,0.005,6.04016,3.40E-06
101.266,-0.005,0.005,6.04018,3.63E-06
107.595,-0.005,0.005,6.04021,3.87E-06
113.924,-0.005,0.005,6.04023,4.10E-06
120.253,-0.005,0.005,6.04026,4.33E-06
126.582,-0.005,0.005,6.04029,4.57E-06
132.911,-0.005,0.005,6.04032,4.80E-06
139.241,-0.005,0.005,6.04035,5.04E-06
145.57,-0.005,0.005,6.04038,5.27E-06
151.899,-0.005,0.005,6.04041,5.51E-06
158.228,-0.005,0.005,6.04045,5.75E-06
164.557,-0.005,0.005,6.04049,5.99E-06
170.886,-0.005,0.005,6.04053,6.24E-06
177.215,-0.005,0.005,6.04057,6.48E-06
183.544,-0.005,0.005,6.04061,6.73E-06
189.873,-0.005,0.005,6.04065,6.97E-06
196.203,-0.005,0.005,6.0407,7.22E-06
202.532,-0.005,0.005,6.04074,7.47E-06
208.861,-0.005,0.005,6.04079,7.72E-06
215.19,-0.005,0.005,6.04084,7.98E-06
221.519,-0.005,0.005,6.04089,8.23E-06
227.848,-0.005,0.005,6.04094,8.49E-06
234.177,-0.005,0.005,6.041,8.75E-06
240.506,-0.005,0.005,6.04106,9.01E-06
246.835,-0.005,0.005,6.04111,9.27E-06
253.165,-0.005,0.005,6.04117,9.54E-06
259.494,-0.005,0.005,6.04123,9.80E-06
265.823,-0.005,0.005,6.0413,1.01E-05
272.152,-0.005,0.005,6.04136,1.03E-05
278.481,-0.005,0.005,6.04143,1.06E-05
284.81,-0.005,0.005,6.0415,1.09E-05
291.139,-0.005,0.005,6.04157,1.12E-05
297.468,-0.005,0.005,6.04164,1.15E-05
303.797,-0.005,0.005,6.04171,1.17E-05
310.127,-0.005,0.005,6.04179,1.20E-05
316.456,-0.005,0.005,6.04186,1.23E-05
322.785,-0.005,0.005,6.04194,1.26E-05
329.114,-0.005,0.005,6.04202,1.29E-05
335.443,-0.005,0.005,6.04211,1.32E-05
341.772,-0.005,0.005,6.04219,1.35E-05
348.101,-0.005,0.005,6.04228,1.38E-05
354.43,-0.005,0.005,6.04237,1.41E-05
360.759,-0.005,0.005,6.04246,1.45E-05
367.089,-0.005,0.005,6.04255,1.48E-05
373.418,-0.005,0.005,6.04264,1.51E-05
379.747,-0.005,0.005,6.04274,1.54E-05
386.076,-0.005,0.005,6.04284,1.57E-05
392.405,-0.005,0.005,6.04294,1.61E-05
398.734,-0.005,0.005,6.04304,1.64E-05
405.063,-0.005,0.005,6.04315,1.68E-05
411.392,-0.005,0.005,6.04325,1.71E-05
417.722,-0.005,0.005,6.04336,1.75E-05
424.051,-0.005,0.005,6.04347,1.78E-05
430.38,-0.005,0.005,6.04359,1.82E-05
436.709,-0.005,0.005,6.0437,1.85E-05
443.038,-0.005,0.005,6.04382,1.89E-05
449.367,-0.005,0.005,6.04394,1.93E-05
455.696,-0.005,0.005,6.04407,1.97E-05
462.025,-0.005,0.005,6.04419,2.01E-05
468.354,-0.005,0.005,6.04432,2.04E-05
474.684,-0.005,0.005,6.04445,2.08E-05
481.013,-0.005,0.005,6.04458,2.12E-05
487.342,-0.005,0.005,6.04472,2.17E-05
493.671,-0.005,0.005,6.04486,2.21E-05
500,-0.005,0.005,6.045,2.25E-05
506.329,-0.005,0.005,6.04514,2.29E-05
512.658,-0.005,0.005,6.04529,2.34E-05
518.987,-0.005,0.005,6.04544,2.38E-05
525.316,-0.005,0.005,6.04559,2.43E-05
531.646,-0.005,0.005,6.04575,2.47E-05
537.975,-0.005,0.005,6.0459,2.52E-05
544.304,-0.005,0.005,6.04607,2.57E-05
550.633,-0.005,0.005,6.04623,2.62E-05
556.962,-0.005,0.005,6.0464,2.66E-05
563.291,-0.005,0.005,6.04657,2.71E-05
569.62,-0.005,0.005,6.04674,2.77E-05
575.949,-0.005,0.005,6.04692,2.82E-05
582.278,-0.005,0.005,6.0471,2.87E-05
588.608,-0.005,0.005,6.04728,2.92E-05
594.937,-0.005,0.005,6.04747,2.98E-05
601.266,-0.005,0.005,6.04766,3.03E-05
607.595,-0.005,0.005,6.04785,3.09E-05
613.924,-0.005,0.005,6.04805,3.15E-05
620.253,-0.005,0.005,6.04825,3.21E-05
626.582,-0.005,0.005,6.04845,3.27E-05
632.911,-0.005,0.005,6.04866,3.33E-05
639.241,-0.005,0.005,6.04888,3.39E-05
645.57,-0.005,0.005,6.04909,3.46E-05
651.899,-0.005,0.005,6.04931,3.52E-05
658.228,-0.005,0.005,6.04954,3.59E-05
664.557,-0.005,0.005,6.04977,3.66E-05
670.886,-0.005,0.005,6.05,3.73E-05
677.215,-0.005,0.005,6.05024,3.80E-05
683.544,-0.005,0.005,6.05048,3.87E-05
689.873,-0.005,0.005,6.05073,3.95E-05
696.203,-0.005,0.005,6.05098,4.02E-05
702.532,-0.005,0.005,6.05124,4.10E-05
708.861,-0.005,0.005,6.0515,4.18E-05
715.19,-0.005,0.005,6.05177,4.26E-05
721.519,-0.005,0.005,6.05204,4.34E-05
727.848,-0.005,0.005,6.05232,4.43E-05
734.177,-0.005,0.005,6.0526,4.51E-05
740.506,-0.005,0.005,6.05289,4.60E-05
746.835,-0.005,0.005,6.05318,4.69E-05
753.165,-0.005,0.005,6.05348,4.79E-05
759.494,-0.005,0.005,6.05379,4.88E-05
765.823,-0.005,0.005,6.0541,4.98E-05
772.152,-0.005,0.005,6.05442,5.08E-05
778.481,-0.005,0.005,6.05475,5.18E-05
784.81,-0.005,0.005,6.05508,5.29E-05
791.139,-0.005,0.005,6.05542,5.40E-05
797.468,-0.005,0.005,6.05576,5.51E-05
803.797,-0.005,0.005,6.05611,5.62E-05
810.127,-0.005,0.005,6.05647,5.74E-05
816.456,-0.005,0.005,6.05684,5.86E-05
822.785,-0.005,0.005,6.05721,5.99E-05
829.114,-0.005,0.005,6.0576,6.11E-05
835.443,-0.005,0.005,6.05799,6.24E-05
841.772,-0.005,0.005,6.05839,6.38E-05
848.101,-0.005,0.005,6.0588,6.52E-05
854.43,-0.005,0.005,6.05921,6.66E-05
860.759,-0.005,0.005,6.05964,6.80E-05
867.089,-0.005,0.005,6.06007,6.95E-05
873.418,-0.005,0.005,6.06052,7.11E-05
879.747,-0.005,0.005,6.06097,7.27E-05
886.076,-0.005,0.005,6.06144,7.43E-05
892.405,-0.005,0.005,6.06191,7.60E-05
898.734,-0.005,0.005,6.0624,7.78E-05
905.063,-0.005,0.005,6.0629,7.96E-05
911.392,-0.005,0.005,6.06341,8.14E-05
917.722,-0.005,0.005,6.06393,8.34E-05
924.051,-0.005,0.005,6.06446,8.53E-05
930.38,-0.005,0.005,6.06501,8.74E-05
936.709,-0.005,0.005,6.06557,8.95E-05
943.038,-0.005,0.005,6.06614,9.17E-05
949.367,-0.005,0.005,6.06673,9.39E-05
955.696,-0.005,0.005,6.06733,9.63E-05
962.025,-0.005,0.005,6.06795,9.87E-05
968.354,-0.005,0.005,6.06858,0.000101215
974.684,-0.005,0.005,6.06923,0.000103813
981.013,-0.005,0.005,6.0699,0.000106506
987.342,-0.005,0.005,6.07058,0.000109298
993.671,-0.005,0.005,6.07128,0.000112194
1000,-0.005,0.005,6.072,0.0001152
1006.33,-0.005,0.005,6.07274,0.000118321
1012.66,-0.005,0.005,6.0735,0.000121563
1018.99,-0.005,0.005,6.07428,0.000124932
1025.32,-0.005,0.005,6.07508,0.000128437
1031.65,-0.005,0.005,6.0759,0.000132083
1037.97,-0.005,0.005,6.07675,0.000135879
1044.3,-0.005,0.005,6.07762,0.000139833
1050.63,-0.005,0.005,6.07852,0.000143954
1056.96,-0.005,0.005,6.07945,0.000148252
1063.29,-0.005,0.005,6.0804,0.000152737
1069.62,-0.005,0.005,6.08138,0.00015742
1075.95,-0.005,0.005,6.08239,0.000162313
1082.28,-0.005,0.005,6.08344,0.000167429
1088.61,-0.005,0.005,6.08451,0.000172781
1094.94,-0.005,0.005,6.08562,0.000178386
1101.27,-0.005,0.005,6.08677,0.000184258
1107.59,-0.005,0.005,6.08796,0.000190415
1113.92,-0.005,0.005,6.08918,0.000196877
1120.25,-0.005,0.005,6.09045,0.000203663
1126.58,-0.005,0.005,6.09176,0.000210795
1132.91,-0.005,0.005,6.09312,0.000218299
1139.24,-0.005,0.005,6.09452,0.0002262
1145.57,-0.005,0.005,6.09598,0.000234526
1151.9,-0.005,0.005,6.09749,0.000243309
1158.23,-0.005,0.005,6.09906,0.000252584
1164.56,-0.005,0.005,6.10069,0.000262387
1170.89,-0.005,0.005,6.10239,0.00027276
1177.22,-0.005,0.005,6.10415,0.000283748
1183.54,-0.005,0.005,6.10598,0.0002954
1189.87,-0.005,0.005,6.10789,0.000307771
1196.2,-0.005,0.005,6.10988,0.000320923
1202.53,-0.005,0.005,6.11195,0.000334921
1208.86,-0.005,0.005,6.11412,0.00034984
1215.19,-0.005,0.005,6.11638,0.000365764
1221.52,-0.005,0.005,6.11875,0.000382784
1227.85,-0.005,0.005,6.12123,0.000401005
1234.18,-0.005,0.005,6.12383,0.00042054
1240.51,-0.005,0.005,6.12656,0.000441521
1246.84,-0.005,0.005,6.12942,0.000464093
1253.16,-0.005,0.005,6.13243,0.000488422
1259.49,-0.005,0.005,6.13561,0.000514696
1265.82,-0.005,0.005,6.13895,0.000543126
1272.15,-0.005,0.005,6.14249,0.000573957
1278.48,-0.005,0.005,6.14622,0.000607467
1284.81,-0.005,0.005,6.15018,0.000643974
1291.14,-0.005,0.005,6.15438,0.000683849
1297.47,-0.005,0.005,6.15885,0.000727518
1303.8,-0.005,0.005,6.1636,0.00077548
1310.13,-0.005,0.005,6.16867,0.000828314
1316.46,-0.005,0.005,6.1741,0.000886706
1322.78,-0.005,0.005,6.17991,0.000951463
1329.11,-0.005,0.005,6.18615,0.00102355
1335.44,-0.005,0.005,6.19288,0.0011041
1341.77,-0.005,0.005,6.20015,0.00119451
1348.1,-0.005,0.005,6.20803,0.00129646
1354.43,-0.005,0.005,6.21659,0.00141199
1360.76,-0.005,0.005,6.22593,0.00154362
1367.09,-0.005,0.005,6.23617,0.00169449
1373.42,-0.005,0.005,6.24743,0.00186856
1379.75,-0.005,0.005,6.25987,0.00207082
1386.08,-0.005,0.005,6.27371,0.00230772
1392.41,-0.005,0.005,6.28917,0.00258763
1398.73,-0.005,0.005,6.30657,0.00292163
1405.06,-0.005,0.005,6.32629,0.00332463
1411.39,-0.005,0.005,6.34883,0.00381702
1417.72,-0.005,0.005,6.37485,0.00442734
1424.05,-0.005,0.005,6.40519,0.00519647
1430.38,-0.005,0.005,6.44106,0.00618471
1436.71,-0.005,0.005,6.4841,0.00748393
1443.04,-0.005,0.005,6.5367,0.00923972
1449.37,-0.005,0.005,6.60244,0.011694
