Freq_cm_merged_15K,ep1,ep2
47886.51226,2.485759124,1.547833757
48107.62231,2.476849922,1.543003677
48328.73237,2.46809582,1.538185026
48549.84242,2.459492231,1.533378554
48770.95248,2.451035343,1.528585541
48992.06253,2.442721025,1.523807169
49213.17259,2.434545306,1.519044155
49434.28264,2.426504616,1.514297402
49655.3927,2.418595431,1.509567607
49876.50275,2.410814352,1.504855805
50097.61281,2.403157866,1.500162306
50318.72286,2.395623038,1.495487862
50539.83292,2.388206711,1.490833054
50760.94297,2.38090594,1.486198321
50982.05303,2.373717883,1.481584293
51203.16308,2.366639618,1.47699125
51424.27314,2.359668606,1.472419417
51645.38319,2.352802432,1.467869359
51866.49325,2.346038417,1.463341493
52087.6033,2.339374089,1.458835797
52308.71336,2.332807277,1.454352783
52529.82341,2.326335562,1.449892444
52750.93347,2.319956936,1.445455077
52972.04352,2.313669223,1.441040892
53193.15358,2.30747036,1.436650005
53414.26363,2.301358368,1.432282599
53635.37369,2.295331268,1.427938741
53856.48374,2.289387191,1.423618526
54077.5938,2.283524353,1.419321897
54298.70385,2.277741067,1.415049126
54519.81391,2.272035517,1.41080004
54740.92396,2.266406187,1.40657485
54962.03402,2.260851347,1.4023735
55183.14407,2.255369472,1.398195994
55404.25413,2.249959074,1.394042286
55625.36418,2.244618662,1.389912535
55846.47424,2.239346679,1.385806465
56067.58429,2.234141901,1.381724138
56288.69435,2.22900293,1.377665503
56509.8044,2.223928432,1.373630571
56730.91446,2.218917092,1.369619142
56952.02451,2.213967745,1.365631278
57173.13457,2.209079111,1.361666801
57394.24462,2.204250047,1.357725756
57615.35468,2.199479334,1.353807882
57836.46473,2.194765969,1.349913227
58057.57479,2.190108762,1.346041655
58278.68484,2.185506679,1.342193022
58499.7949,2.180958721,1.338367269
58720.90495,2.176463843,1.334564313
58942.01501,2.172021004,1.330784023
59163.12506,2.167629265,1.327026154
59384.23512,2.163287808,1.323290678
59605.34517,2.158995666,1.319577543
59826.45523,2.154751886,1.315886569
60047.56528,2.150555643,1.312217583
60268.67534,2.146406116,1.308570548
60489.78539,2.142302404,1.304945286
60710.89545,2.138243732,1.301341617
60932.0055,2.134229348,1.297759459
61153.11556,2.130258466,1.294198648
61374.22561,2.126330362,1.290659092
61595.33567,2.122444245,1.287140698
61816.44572,2.118599344,1.283643215
62037.55578,2.114795054,1.280166474
62258.66583,2.111030733,1.276710442
62479.77589,2.10730562,1.273274995
62700.88594,2.103619046,1.269859872
62921.996,2.099970467,1.266464982
63143.10605,2.096359222,1.263090251
63364.21611,2.092784664,1.259735444
63585.32616,2.089246235,1.25640051
63806.43622,2.085743306,1.25308519
64027.54627,2.082275373,1.249789466
64248.65633,2.078841806,1.246513087
64469.76638,2.075442107,1.243256013
64690.87644,2.072075718,1.240017941
64911.98649,2.068742194,1.236798987
65133.09655,2.065440859,1.233598773
65354.2066,2.062171373,1.230417272
65575.31666,2.058933148,1.227254386
65796.42671,2.05572568,1.224109829
66017.53677,2.052548589,1.220983579
66238.64682,2.049401361,1.217875408
66459.75688,2.046283586,1.214785307
66680.86693,2.043194765,1.211712979
66901.97699,2.040134521,1.20865851
67123.08704,2.037102303,1.205621472
67344.1971,2.034097923,1.202601915
67565.30715,2.031120824,1.199599797
67786.41721,2.028170525,1.196614787
68007.52726,2.025246762,1.193646812
68228.63732,2.022349144,1.190695731
68449.74737,2.019477288,1.187761509
68670.85743,2.016630759,1.1848439
68891.96748,2.013809265,1.181942841
69113.07754,2.011012391,1.179058184
69334.18759,2.008239828,1.176189712
69555.29765,2.005491308,1.173337442
69776.4077,2.002766385,1.170501232
69997.51776,2.000064729,1.167680881
70218.62781,1.997386064,1.164876295
70439.73787,1.994730078,1.162087327
70660.84792,1.992096471,1.159313948
70881.95798,1.989484856,1.156555966
71103.06803,1.986894985,1.153813229
71324.17809,1.984326579,1.151085676
71545.28814,1.981779336,1.148373119
71766.3982,1.979253005,1.145675558
71987.50825,1.976747231,1.142992768
72208.61831,1.97426181,1.14032468
72429.72836,1.971796436,1.137671183
72650.83842,1.969350852,1.135032112
72871.94847,1.966924847,1.132407412
73093.05853,1.964518104,1.129796998
73314.16858,1.962130363,1.127200646
73535.27864,1.959761465,1.124618335
73756.38869,1.957411104,1.122049962
73977.49875,1.955079033,1.119495382
74198.6088,1.95276504,1.116954494
74419.71886,1.950468893,1.114427191
74640.82891,1.948190374,1.111913358
74861.93897,1.945929281,1.109412904
75083.04902,1.943685366,1.106925782
75304.15908,1.941458377,1.10445178
75525.26913,1.939248189,1.101990839
75746.37919,1.937054566,1.099542906
75967.48924,1.93487726,1.097107845
76188.5993,1.932716093,1.094685517
76409.70935,1.930570917,1.092275841
76630.81941,1.928441529,1.089878788
76851.92946,1.926327677,1.087494223
77073.03952,1.924229191,1.085122016
77294.14957,1.922145931,1.082762056
77515.25963,1.92007773,1.080414347
77736.36968,1.918024336,1.078078738
77957.47974,1.915985607,1.075755128
78178.58979,1.913961386,1.073443424
78399.69985,1.911951495,1.071143587
78620.8099,1.909955737,1.068855455
78841.91996,1.907973991,1.066578988
79063.03002,1.906006054,1.064314083
79284.14007,1.904051791,1.062060605
79505.25013,1.90211109,1.059818531
79726.36018,1.900183741,1.057587806
79947.47024,1.898269569,1.055368251
80168.58029,1.896368487,1.053159842
80389.69035,1.894480302,1.050962491
80610.8004,1.892604881,1.048776058
80831.91046,1.890742144,1.04660052
81053.02051,1.888891883,1.044435871
81274.13057,1.887053905,1.042281868
81495.24062,1.885228187,1.040138519
81716.35068,1.883414539,1.038005745
81937.46073,1.881612835,1.035883437
82158.57079,1.879822968,1.033771559
82379.68084,1.878044767,1.031670035
82600.7909,1.876278107,1.02957873
82821.90095,1.874522901,1.027497619
83043.01101,1.872779003,1.025426597
83264.12106,1.87104631,1.023365622
83485.23112,1.869324682,1.021314603
83706.34117,1.867614002,1.019273479
83927.45123,1.865914161,1.017242126
84148.56128,1.864225084,1.015220556
84369.67134,1.862546593,1.013208669
84590.78139,1.86087859,1.011206369
84811.89145,1.859220985,1.00921359
85033.0015,1.857573686,1.007230269
85254.11156,1.855936563,1.005256398
85475.22161,1.854309476,1.003291791
85696.33167,1.85269241,1.001336465
85917.44172,1.851085202,0.999390363
86138.55178,1.849487748,0.997453363
86359.66183,1.847899967,0.995525472
86580.77189,1.84632173,0.993606503
86801.88194,1.844753038,0.991696508
87022.992,1.843193695,0.989795448
87244.10205,1.841643594,0.987903115
87465.21211,1.840102733,0.986019579
87686.32216,1.838570951,0.98414468
87907.43222,1.83704822,0.982278447
88128.54227,1.835534394,0.980420769
88349.65233,1.834029413,0.978571612
88570.76238,1.83253316,0.97673091
88791.87244,1.831045565,0.974898542
89012.98249,1.829566594,0.973074537
89234.09255,1.828096115,0.971258787
89455.2026,1.826634064,0.969451309
89676.31266,1.825180297,0.967651959
89897.42271,1.82373481,0.965860676
90118.53277,1.822297524,0.964077493
90339.64282,1.820868287,0.962302283
90560.75288,1.819447092,0.960534954
90781.86293,1.81803389,0.958775567
91002.97299,1.816628517,0.957024007
91224.08304,1.815230936,0.955280202
91445.1931,1.813841091,0.953544107
91666.30315,1.812458921,0.951815673
91887.41321,1.811084345,0.950094906
92108.52326,1.809717244,0.948381677
92329.63332,1.808357594,0.946675972
92550.74337,1.807005323,0.944977676
92771.85343,1.805660414,0.94328685
92992.96348,1.804322704,0.941603417
93214.07354,1.802992154,0.939927233
93435.18359,1.801668755,0.938258379
93656.29365,1.800352366,0.936596693
93877.4037,1.799042987,0.934942232
94098.51376,1.797740489,0.933294836
94319.62381,1.79644488,0.931654552
94540.73387,1.795156056,0.930021233
94761.84392,1.793874026,0.928394962
94982.95398,1.792598641,0.926775607
95204.06403,1.791329888,0.925163184
95425.17409,1.790067651,0.923557594
95646.28414,1.788811928,0.921958743
95867.3942,1.7875627,0.920366714
96088.50425,1.786319821,0.918781372
96309.61431,1.785083299,0.917202701
96530.72436,1.783853054,0.915630672
96751.83442,1.782629029,0.914065197
96972.94447,1.781411211,0.912506281
97194.05453,1.780199498,0.910953904
97415.16458,1.778993816,0.909407948
97636.27464,1.777794171,0.907868396
97857.38469,1.776600505,0.906335215
98078.49475,1.775412772,0.904808379
98299.6048,1.774230903,0.903287863
98520.71486,1.773054819,0.901773608
98741.82491,1.771884494,0.90026551
98962.93497,1.77071993,0.898763624
99184.04502,1.76956102,0.897267851
99405.15508,1.768407761,0.895778188
99626.26513,1.767260075,0.894294606
99847.37519,1.766117911,0.892817021
100068.4852,1.764981252,0.891345447
100289.5953,1.763850021,0.889879805
100510.7054,1.762724194,0.888420097
100731.8154,1.761603694,0.886966248
100952.9255,1.760488507,0.885518213
101174.0355,1.759378602,0.884075978
101395.1456,1.758273935,0.882639494
101616.2556,1.757174464,0.881208778
101837.3657,1.756080118,0.879783722
102058.4757,1.754990898,0.878364366
102279.5858,1.753906701,0.876950627
102500.6958,1.752827525,0.875542449
102721.8059,1.751753347,0.874139843
102942.916,1.750684102,0.872742742
103164.026,1.749619777,0.871351145
103385.1361,1.748560298,0.869965015
103606.2461,1.747505637,0.868584266
103827.3562,1.74645579,0.867208943
104048.4662,1.745410669,0.86583894
104269.5763,1.744370292,0.864474285
104490.6863,1.743334579,0.863114913
104711.7964,1.74230352,0.861760799
104932.9065,1.741277077,0.860411933
105154.0165,1.740255186,0.859068281
105375.1266,1.739237815,0.857729765
105596.2366,1.738224957,0.856396411
105817.3467,1.737216537,0.85506813
106038.4567,1.736212575,0.853744899
106259.5668,1.735213048,0.852426728
106480.6768,1.734217895,0.851113604
106701.7869,1.733227041,0.849805496
106922.8969,1.732240467,0.848502268
107144.007,1.731258205,0.847204033
107365.1171,1.730280148,0.845910623
107586.2271,1.729306346,0.844622169
107807.3372,1.728336664,0.84333848
108028.4472,1.727371181,0.842059672
108249.5573,1.726409762,0.840785615
108470.6673,1.72545244,0.839516333
108691.7774,1.72449916,0.838251738
108912.8874,1.723549943,0.836991871
109133.9975,1.722604706,0.835736693
109355.1076,1.721663426,0.834486145
109576.2176,1.720726094,0.833240235
109797.3277,1.719792679,0.831998879
110018.4377,1.718863179,0.830762188
110239.5478,1.717937446,0.829530003
110460.6578,1.717015562,0.828302284
110681.7679,1.716097521,0.827079104
110902.8779,1.715183219,0.825860401
111123.988,1.714272634,0.824646135
111345.098,1.713365763,0.823436224
111566.2081,1.712462642,0.82223072
111787.3182,1.711563192,0.82102962
112008.4282,1.710667356,0.819832867
112229.5383,1.709775127,0.818640417
112450.6483,1.708886494,0.817452267
112671.7584,1.708001425,0.81626837
112892.8684,1.707119914,0.815088741
113113.9785,1.706241894,0.813913351
113335.0885,1.705367357,0.812742106
113556.1986,1.704496324,0.811575091
113777.3087,1.703628704,0.810412196
113998.4187,1.702764519,0.809253472
114219.5288,1.701903704,0.808098808
114440.6388,1.701046289,0.806948277
114661.7489,1.700192186,0.805801761
114882.8589,1.699341446,0.804659301
115103.969,1.698494007,0.803520857
115325.079,1.697649852,0.802386435
115546.1891,1.696808931,0.801255968
115767.2991,1.695971259,0.800129445
115988.4092,1.695136821,0.799006836
116209.5193,1.694305602,0.797888188
116430.6293,1.693477511,0.796773433
116651.7394,1.692652565,0.795662494
116872.8494,1.69183079,0.794555435
117093.9595,1.691012119,0.793452181
117315.0695,1.690196555,0.792352797
117536.1796,1.689384004,0.791257166
117757.2896,1.688574512,0.790165285
117978.3997,1.687768076,0.789077114
118199.5098,1.686964684,0.787992756
118420.6198,1.686164213,0.786912063
118641.7299,1.685366734,0.785835046
118862.8399,1.684572225,0.784761682
119083.95,1.683780662,0.783692018
119305.06,1.682991966,0.782625955
119526.1701,1.682206195,0.781563465
119747.2801,1.681423331,0.780504641
119968.3902,1.680643257,0.779449357
120189.5003,1.679866049,0.778397579
120410.6103,1.67909171,0.777349381
120631.7204,1.678320144,0.776304716
120852.8304,1.677551349,0.775263529
121073.9405,1.676785344,0.774225811
121295.0505,1.676022089,0.773191609
121516.1606,1.675261533,0.772160771
121737.2706,1.674503753,0.771133432
121958.3807,1.67374862,0.770109466
122179.4907,1.672996195,0.769088906
122400.6008,1.672246409,0.768071729
122621.7109,1.671499265,0.767057845
122842.8209,1.670754818,0.766047329
123063.931,1.670012974,0.765040181
123285.041,1.669273689,0.764036308
123506.1511,1.668537019,0.763035695
123727.2611,1.66780294,0.762038424
123948.3712,1.667071359,0.761044362
124169.4812,1.666342346,0.760053548
124390.5913,1.665615856,0.75906594
124611.7014,1.664891889,0.75808158
124832.8114,1.664170376,0.757100388
125053.9215,1.663451357,0.756122353
125275.0315,1.662734827,0.75514749
125496.1416,1.66202073,0.75417582
125717.2516,1.66130902,0.753207219
125938.3617,1.660599773,0.752241734
126159.4717,1.659892924,0.751279379
126380.5818,1.659188435,0.750320073
126601.6918,1.658486346,0.749363831
126822.8019,1.657786619,0.748410654
127043.912,1.657089241,0.747460485
127265.022,1.656394218,0.746513398
127486.1321,1.655701469,0.745569273
127707.2421,1.655011051,0.744628172
127928.3522,1.654322892,0.743690021
128149.4622,1.653637026,0.742754829
128370.5723,1.652953438,0.741822564
128591.6823,1.652272122,0.740893283
128812.7924,1.651593015,0.73996688
129033.9025,1.650916163,0.739043437
129255.0125,1.650241467,0.738122863
129476.1226,1.649568975,0.737205132
129697.2326,1.648898707,0.736290248
129918.3427,1.648230643,0.73537826
130139.4527,1.647564699,0.734469138
130360.5628,1.646900864,0.733562782
130581.6728,1.646239217,0.732659197
130802.7829,1.645579738,0.731758487
131023.8929,1.644922309,0.730860549
131245.003,1.644266977,0.729965358
131466.1131,1.643613748,0.729072902
131687.2231,1.642962626,0.728183201
131908.3332,1.642313562,0.72729627
132129.4432,1.641666514,0.726412029
132350.5533,1.641021521,0.725530475
132571.6633,1.640378576,0.724651616
132792.7734,1.63973765,0.723775451
133013.8834,1.639098716,0.722901945
133234.9935,1.638461781,0.722031079
133456.1036,1.637826847,0.721162849
133677.2136,1.637193895,0.720297265
133898.3237,1.636562901,0.719434288
134119.4337,1.635933865,0.718573936
134340.5438,1.635306746,0.717716166
134561.6538,1.634681568,0.716860942
134782.7639,1.63405834,0.71600832
135003.8739,1.63343701,0.715158228
135224.984,1.632817595,0.714310749
135446.094,1.632200013,0.713465724
135667.2041,1.631584367,0.712623265
135888.3142,1.630970554,0.711783288
136109.4242,1.630358626,0.710945814
136330.5343,1.629748545,0.710110835
136551.6443,1.629140298,0.709278328
136772.7544,1.628533879,0.708448291
136993.8644,1.627929275,0.707620684
137214.9745,1.627326503,0.706795536
137436.0845,1.626725519,0.705972827
137657.1946,1.626126312,0.705152533
137878.3047,1.62552888,0.704334635
138099.4147,1.624933233,0.70351911
138320.5248,1.624339375,0.702706008
138541.6348,1.62374724,0.701895278
138762.7449,1.623156854,0.70108689
138983.8549,1.622568219,0.700280887
139204.965,1.62198129,0.699477201
139426.075,1.621396098,0.698675876
139647.1851,1.620812591,0.697876858
139868.2951,1.620230794,0.697080156
140089.4052,1.61965068,0.696285763
140310.5153,1.619072239,0.695493643
140531.6253,1.618495485,0.694703811
140752.7354,1.617920395,0.69391625
140973.8454,1.617346964,0.693130959
141194.9555,1.616775165,0.692347928
141416.0655,1.616204994,0.691567107
141637.1756,1.615636489,0.690788519
141858.2856,1.615069608,0.690012199
142079.3957,1.614504303,0.689238068
142300.5058,1.613940611,0.688466144
142521.6158,1.613378506,0.687696392
142742.7259,1.612818013,0.686928823
142963.8359,1.612259101,0.686163454
143184.946,1.611701741,0.685400228
143406.056,1.611145962,0.684639164
143627.1661,1.610591735,0.68388024
143848.2761,1.61003907,0.683123457
144069.3862,1.609487941,0.682368823
144290.4962,1.608938324,0.681616294
144511.6063,1.608390235,0.680865868
144732.7164,1.607843672,0.680117526
144953.8264,1.607298633,0.679371314
145174.9365,1.606755064,0.678627152
145396.0465,1.606213013,0.677885071
145617.1566,1.605672443,0.677145053
145838.2666,1.605133354,0.676407094
146059.3767,1.604595739,0.675671164
146280.4867,1.60405961,0.674937294
146501.5968,1.603524919,0.674205466
146722.7069,1.602991667,0.673475629
146943.8169,1.602459878,0.672747823
147164.927,1.601929518,0.672021991
147386.037,1.601400613,0.671298204
147607.1471,1.600873087,0.670576371
147828.2571,1.600347006,0.669856508
148049.3672,1.599822343,0.669138652
148270.4772,1.599299044,0.668422742
148491.5873,1.598777155,0.66770875
148712.6973,1.598256686,0.666996749
148933.8074,1.597737563,0.666286663
149154.9175,1.597219835,0.665578508
149376.0275,1.596703478,0.664872275
149597.1376,1.596188486,0.664167973
149818.2476,1.59567483,0.663465571
150039.3577,1.595162524,0.662765049
150260.4677,1.594651575,0.662066426
150481.5778,1.594141962,0.661369679
150702.6878,1.593633684,0.66067483
150923.7979,1.593126704,0.659981832
151144.908,1.592621052,0.659290676
151366.018,1.592116729,0.658601386
151587.1281,1.5916137,0.657913949
151808.2381,1.591111961,0.657228329
152029.3482,1.590611531,0.656544543
152250.4582,1.59011239,0.655862578
152471.5683,1.589614531,0.65518245
152692.6783,1.589117924,0.654504107
152913.7884,1.588622607,0.653827557
153134.8984,1.588128552,0.653152836
153356.0085,1.587635726,0.652479849
153577.1186,1.587144189,0.651808683
153798.2286,1.586653861,0.651139249
154019.3387,1.586164808,0.650471598
154240.4487,1.585676975,0.649805702
154461.5588,1.585190371,0.649141562
154682.6688,1.584704979,0.648479154
154903.7789,1.584220814,0.647818473
155124.8889,1.583737876,0.647159531
155345.999,1.583256133,0.646502337
155567.1091,1.58277556,0.645846824
155788.2191,1.582296205,0.645193015
156009.3292,1.58181805,0.644540905
156230.4392,1.58134109,0.643890514
156451.5493,1.580865284,0.643241815
156672.6593,1.580390639,0.642594782
156893.7694,1.57991717,0.641949404
157114.8794,1.579444882,0.641305712
157335.9895,1.578973739,0.640663674
157557.0995,1.578503758,0.640023288
157778.2096,1.578034934,0.639384559
157999.3197,1.577567238,0.638747498
158220.4297,1.577100655,0.638112024
158441.5398,1.576635244,0.637478204
158662.6498,1.576170939,0.636846007
158883.7599,1.575707752,0.636215425
159104.8699,1.575245684,0.63558643
159325.98,1.574784747,0.634959072
159547.09,1.574324891,0.63433329
159768.2001,1.57386616,0.633709098
159989.3102,1.573408525,0.633086522
160210.4202,1.572951953,0.632465497
160431.5303,1.572496491,0.631846044
160652.6403,1.572042115,0.631228169
160873.7504,1.571588806,0.630611859
161094.8604,1.571136561,0.629997088
161315.9705,1.570685404,0.629383855
161537.0805,1.570235318,0.628772211
161758.1906,1.569786252,0.628162055
161979.3007,1.569338286,0.627553443
162200.4107,1.56889136,0.62694639
162421.5208,1.568445445,0.626340822
162642.6308,1.568000597,0.625736759
162863.7409,1.567556805,0.625134215
163084.8509,1.567114038,0.624533208
163305.961,1.566672263,0.623933664
163527.071,1.566231542,0.623335598
163748.1811,1.565791851,0.622739067
163969.2911,1.565353131,0.622143976
164190.4012,1.56491545,0.62155037
164411.5113,1.564478765,0.620958229
164632.6213,1.564043089,0.620367544
164853.7314,1.563608423,0.619778327
165074.8414,1.563174737,0.619190588
165295.9515,1.562742015,0.618604251
165517.0615,1.562310316,0.618019372
165738.1716,1.561879592,0.617435933
165959.2816,1.561449841,0.616853942
166180.3917,1.561021043,0.61627336
166401.5018,1.560593223,0.615694196
166622.6118,1.560166367,0.615116451
166843.7219,1.559740473,0.6145401
167064.8319,1.55931555,0.613965181
167285.942,1.558891554,0.613391655
167507.052,1.558468511,0.612819502
167728.1621,1.558046426,0.612248764
167949.2721,1.557625267,0.611679382
168170.3822,1.557205069,0.611111416
168391.4922,1.55678577,0.610544803
168612.6023,1.556367417,0.609979558
168833.7124,1.555949989,0.609415685
169054.8224,1.555533476,0.608853168
169275.9325,1.555117883,0.608292003
169497.0425,1.554703203,0.6077322
169718.1526,1.554289422,0.607173719
169939.2626,1.553876565,0.6066166
170160.3727,1.553464584,0.606060808
170381.4827,1.553053508,0.605506316
170602.5928,1.552643361,0.604953173
170823.7029,1.55223409,0.604401366
171044.8129,1.551825695,0.603850861
171265.923,1.551418187,0.603301686
171487.033,1.55101154,0.60275378
171708.1431,1.550605799,0.602207205
171929.2531,1.550200908,0.601661899
172150.3632,1.54979692,0.601117899
172371.4732,1.549393788,0.60057521
172592.5833,1.548991494,0.600033794
172813.6933,1.548590061,0.599493643
173034.8034,1.548189494,0.598954763
173255.9135,1.547789787,0.598417156
173477.0235,1.547390927,0.597880827
173698.1336,1.546992903,0.597345748
173919.2436,1.546595724,0.596811939
174140.3537,1.54619937,0.596279355
174361.4637,1.545803876,0.595748031
174582.5738,1.545409206,0.595217953
174803.6838,1.545015362,0.594689113
175024.7939,1.54462235,0.594161494
175245.904,1.54423017,0.593635145
175467.014,1.543838774,0.593109981
175688.1241,1.543448222,0.592586066
175909.2341,1.543058462,0.592063338
176130.3442,1.542669535,0.591541856
176351.4542,1.542281389,0.591021546
176572.5643,1.541894081,0.590502475
176793.6743,1.541507544,0.589984593
177014.7844,1.541121813,0.589467913
177235.8944,1.540736861,0.588952431
177457.0045,1.540352694,0.588438097
177678.1146,1.539969353,0.587924984
177899.2246,1.539586763,0.587413044
178120.3347,1.539204959,0.586902269
178341.4447,1.538823942,0.58639267
178562.5548,1.538443696,0.585884243
178783.6648,1.538064224,0.585376966
179004.7749,1.537685537,0.584870865
179225.8849,1.537307598,0.584365941
179446.995,1.536930402,0.583862116
179668.1051,1.536554008,0.583359485
179889.2151,1.536178336,0.582857962
180110.3252,1.535803455,0.582357601
180331.4352,1.535429306,0.581858384
180552.5453,1.535055897,0.581360292
180773.6553,1.534683238,0.580863318
180994.7654,1.53431133,0.580367487
181215.8754,1.533940149,0.579872755
181436.9855,1.53356972,0.579379168
181658.0955,1.533200001,0.578886657
181879.2056,1.532831051,0.578395279
182100.3157,1.532462814,0.577905013
182321.4257,1.532095295,0.577415847
182542.5358,1.531728494,0.576927776
182763.6458,1.531362416,0.576440779
182984.7559,1.530997086,0.575954882
183205.8659,1.530632471,0.575470112
183426.976,1.530268529,0.574986403
183648.086,1.529905311,0.574503769
183869.1961,1.529542797,0.574022221
184090.3062,1.529180987,0.573541709
184311.4162,1.528819914,0.57306232
184532.5263,1.528459494,0.572583972
184753.6363,1.52809979,0.572106692
184974.7464,1.52774077,0.571630461
185195.8564,1.527382452,0.571155284
185416.9665,1.527024836,0.570681153
185638.0765,1.526667914,0.57020812
185859.1866,1.526311632,0.569736083
186080.2966,1.525956069,0.569265126
186301.4067,1.525601146,0.568795175
186522.5168,1.525246927,0.568326268
186743.6268,1.524893382,0.567858377
186964.7369,1.524540524,0.567391556
187185.8469,1.524188296,0.566925735
187406.957,1.523836756,0.566460928
187628.067,1.52348589,0.565997149
187849.1771,1.523135674,0.565534409
188070.2871,1.522786098,0.565072628
188291.3972,1.522437224,0.564611908
188512.5073,1.52208896,0.564152158
188733.6173,1.521741381,0.563693428
188954.7274,1.521394441,0.563235693
189175.8374,1.521048149,0.562778975
189396.9475,1.520702477,0.56232322
189618.0575,1.520357477,0.561868457
189839.1676,1.520013117,0.561414701
190060.2776,1.519669371,0.560961925
190281.3877,1.519326258,0.560510101
190502.4977,1.518983809,0.560059264
190723.6078,1.518641983,0.559609422
190944.7179,1.518300767,0.559160525
191165.8279,1.517960199,0.558712613
191386.938,1.51762024,0.55826565
191608.048,1.517280923,0.557819653
191829.1581,1.516942224,0.55737463
192050.2681,1.516604129,0.556930559
192271.3782,1.516266649,0.556487434
192492.4882,1.515929785,0.556045261
192713.5983,1.515593533,0.555604027
192934.7084,1.515257892,0.555163756
193155.8184,1.514922844,0.554724387
193376.9285,1.514588438,0.554285998
193598.0385,1.5142546,0.553848526
193819.1486,1.513921376,0.553411999
194040.2586,1.513588731,0.552976388
194261.3687,1.513256693,0.552541694
194482.4787,1.51292526,0.552107936
194703.5888,1.512594409,0.551675098
194924.6988,1.512264148,0.551243176
195145.8089,1.511934475,0.550812166
195366.919,1.511605392,0.550382065
195588.029,1.511276895,0.549952891
195809.1391,1.510948962,0.549524606
196030.2491,1.510621621,0.549097237
196251.3592,1.510294847,0.548670747
196472.4692,1.509968665,0.548245182
196693.5793,1.50964303,0.547820485
196914.6893,1.509317991,0.54739669
197135.7994,1.508993514,0.546973786
197356.9095,1.508669604,0.546551763
197578.0195,1.508346269,0.546130623
197799.1296,1.508023506,0.545710373
198020.2396,1.507701299,0.545291025
198241.3497,1.507379618,0.544872542
198462.4597,1.507058497,0.544454893
198683.5698,1.506737975,0.544038134
198904.6798,1.506417992,0.543622272
199125.7899,1.506098537,0.543207237
199346.8999,1.505779662,0.542793098
199568.01,1.505461308,0.542379787
199789.1201,1.50514353,0.541967365
200010.2301,1.504826263,0.541555776
200231.3402,1.504509563,0.541145035
200452.4502,1.504193414,0.540735163
200673.5603,1.503877783,0.540326152
200894.6703,1.50356267,0.539917954
201115.7804,1.503248122,0.539510596
201336.8904,1.502934109,0.539104108
201558.0005,1.502620604,0.538698422
201779.1106,1.502307664,0.538293591
202000.2206,1.501995233,0.537889606
202221.3307,1.501683315,0.537486424
202442.4407,1.501371949,0.537084082
202663.5508,1.501061096,0.536682578
202884.6608,1.500750746,0.536281897
203105.7709,1.500440908,0.535882008
203326.8809,1.500131611,0.535482951
203547.991,1.499822821,0.535084693
203769.1011,1.499514564,0.534687268
203990.2111,1.499206808,0.534290648
204211.3212,1.498899567,0.533894852
204432.4312,1.498592815,0.533499853
204653.5413,1.498286575,0.533105647
204874.6513,1.49798085,0.532712247
205095.7614,1.497675621,0.532319658
205316.8714,1.497370878,0.53192784
205537.9815,1.497066662,0.531536816
205759.0915,1.496762949,0.531146601
205980.2016,1.496459723,0.530757168
206201.3117,1.496156999,0.530368533
206422.4217,1.495854759,0.529980673
206643.5318,1.495553017,0.529593616
206864.6418,1.495251739,0.529207317
207085.7519,1.494950974,0.52882178
207306.8619,1.494650711,0.52843706
207527.972,1.494350896,0.528053091
207749.082,1.494051585,0.527669886
207970.1921,1.493752757,0.527287467
208191.3022,1.493454396,0.526905793
208412.4122,1.49315654,0.526524887
208633.5223,1.492859163,0.526144769
208854.6323,1.492562233,0.525765403
209075.7424,1.492265783,0.525386767
209296.8524,1.491969835,0.525008915
209517.9625,1.491674334,0.524631814
209739.0725,1.491379305,0.52425546
209960.1826,1.491084745,0.523879855
210181.2926,1.490790654,0.523504992
210402.4027,1.490497037,0.523130876
210623.5128,1.49020389,0.522757514
210844.6228,1.489911193,0.522384913
211065.7329,1.489618933,0.522013021
211286.8429,1.489327152,0.521641878
211507.953,1.489035814,0.52127145
211729.063,1.488744953,0.520901768
211950.1731,1.48845454,0.520532809
212171.2831,1.488164583,0.5201646
212392.3932,1.487875057,0.519797085
212613.5033,1.487586015,0.519430309
212834.6133,1.48729741,0.519064262
213055.7234,1.487009247,0.51869893
213276.8334,1.486721537,0.518334315
213497.9435,1.486434274,0.517970422
213719.0535,1.486147449,0.517607254
213940.1636,1.485861052,0.517244778
214161.2736,1.485575117,0.516883012
214382.3837,1.485289624,0.516521982
214603.4937,1.485004544,0.516161633
214824.6038,1.484719923,0.515802012
215045.7139,1.484435707,0.515443081
215266.8239,1.484151936,0.515084834
215487.934,1.483868608,0.514727316
215709.044,1.483585682,0.514370453
215930.1541,1.483303228,0.514014305
216151.2641,1.483021189,0.513658856
216372.3742,1.482739577,0.513304099
216593.4842,1.482458386,0.512950046
216814.5943,1.4821776,0.512596655
217035.7044,1.481897259,0.512243961
217256.8144,1.481617328,0.511891945
217477.9245,1.481337823,0.511540622
217699.0345,1.481058721,0.511189959
217920.1446,1.480780057,0.510839985
218141.2546,1.480501802,0.510490679
218362.3647,1.480223973,0.510142065
218583.4747,1.479946537,0.509794123
218804.5848,1.479669509,0.509446833
219025.6948,1.47939291,0.509100216
219246.8049,1.479116723,0.508754271
219467.915,1.478840936,0.508409011
219689.025,1.478565536,0.508064375
219910.1351,1.478290579,0.50772043
